From Date,PM10,PM2.5,RH,WS,WD,Temp
20-01-2023 15:00,135,25,25.5,2.2,264,
20-01-2023 16:00,108.75,19,24.75,1.77,274,
20-01-2023 17:00,101.25,19,28.5,0.92,289,
20-01-2023 18:00,139,29,42.25,0.3,315.75,
20-01-2023 19:00,275.25,61.5,47.75,0.3,291.5,
20-01-2023 20:00,307.75,66,54.5,0.53,139.75,
20-01-2023 21:00,243.75,54.25,64.75,0.5,94.25,
20-01-2023 22:00,200,45.25,70,0.4,92.75,
20-01-2023 23:00,207.75,43,73.5,0.35,112.25,
21-01-2023 00:00,199,42.5,72,0.68,103.75,
21-01-2023 01:00,146.5,39.25,71.5,0.85,103,
21-01-2023 02:00,114,31.5,73,1.4,98.5,
21-01-2023 03:00,112.5,24.25,75.75,0.93,94.5,
21-01-2023 04:00,116.25,27.5,79.5,0.72,100.75,
21-01-2023 05:00,115.25,34.25,81.5,0.43,104.5,
21-01-2023 06:00,143.25,37.5,84.75,0.3,168.75,
21-01-2023 07:00,204.75,52.25,84,0.33,143.25,
21-01-2023 08:00,184.75,47.5,70.25,0.38,131.25,
21-01-2023 09:00,225,48,56.25,0.75,126.5,
21-01-2023 10:00,197.25,43.5,45.25,1.7,153.25,
21-01-2023 11:00,120,40.25,42.25,1.38,167.25,
21-01-2023 12:00,103.25,41.75,39.5,1.55,203.75,
21-01-2023 13:00,79.75,33.75,37,1.55,238.5,
21-01-2023 14:00,76.75,27.75,34.5,2.08,262.5,
21-01-2023 15:00,68.75,20.5,35.25,1.97,265.25,
21-01-2023 16:00,66,19.75,35.5,1.67,253.5,
21-01-2023 17:00,76.25,23.5,38.75,0.97,270.5,
21-01-2023 18:00,111.75,32.25,46.25,0.35,316,
21-01-2023 19:00,177.75,45.75,57.5,0.3,323,
21-01-2023 20:00,294,54.5,63.5,0.3,323,
21-01-2023 21:00,490.25,88,66.25,0.3,296.5,
21-01-2023 22:00,597.25,115,58,0.55,269.75,
21-01-2023 23:00,251.25,62,56,0.6,272.75,
22-01-2023 00:00,142.5,36.5,58.75,0.4,274.5,
22-01-2023 01:00,128.5,32,61.75,0.4,282.75,
22-01-2023 02:00,123,31,64.25,0.4,302.5,
22-01-2023 03:00,111,28.5,66.25,0.4,293.25,
22-01-2023 04:00,112,29.25,66.75,0.35,290,
22-01-2023 05:00,115,29.25,66.5,0.35,289.25,
22-01-2023 06:00,118.25,36,66.5,0.35,293,
22-01-2023 07:00,134.5,36.75,68.25,0.3,256.75,
22-01-2023 08:00,153.75,37,61,0.32,275.25,
22-01-2023 09:00,156.5,31.5,50.25,0.5,254.5,
22-01-2023 10:00,163,32.5,43,0.47,203,
22-01-2023 11:00,150,30.75,39.75,0.8,168.25,
22-01-2023 12:00,143,29.5,39.75,1.2,171.25,
22-01-2023 13:00,128,28,37.75,0.8,219.5,
22-01-2023 14:00,123.25,28,43,1.52,147.75,
22-01-2023 15:00,133,28.25,48,1.58,169.75,
22-01-2023 16:00,124.25,28.5,50.25,1.02,197.25,
22-01-2023 17:00,126,28.25,55,1.1,125.5,
22-01-2023 18:00,132.5,32.25,60.5,0.62,131,
22-01-2023 19:00,153.5,35.25,64.25,0.3,73.75,
22-01-2023 20:00,198.5,44.75,66,0.3,107.5,
22-01-2023 21:00,245.75,54.5,68,0.3,83.75,
22-01-2023 22:00,272.75,59,71.75,0.3,80.75,
22-01-2023 23:00,290,59,73.75,0.3,113.75,
23-01-2023 00:00,279.25,59,74,0.32,155.25,
23-01-2023 01:00,262,56.5,70.5,0.3,230.75,
23-01-2023 02:00,220.25,49.25,73.25,0.3,220,
23-01-2023 03:00,214.25,51,76.75,0.38,271,
23-01-2023 04:00,233.75,52.25,78.75,0.3,298.75,
23-01-2023 05:00,187.75,48,78.25,0.3,267.5,
23-01-2023 06:00,173.5,48,76.25,0.42,85,
23-01-2023 07:00,164.75,40.25,73.75,0.43,100.75,
23-01-2023 08:00,177,42.75,70.5,0.9,96,
23-01-2023 09:00,175.75,39,64,0.85,99,
23-01-2023 10:00,183.25,47.5,63,1.55,132,
23-01-2023 11:00,156.75,71.75,56.75,1.62,150.5,
23-01-2023 12:00,138,64,51,1.83,170.75,
23-01-2023 13:00,132,49.5,47.75,1.8,167,
23-01-2023 14:00,116,40.5,45.75,1.73,211.5,
23-01-2023 15:00,122,35.75,44.75,1.75,239.25,
23-01-2023 16:00,122,34.25,45.25,1.47,247.25,
23-01-2023 17:00,127.25,33.75,48.75,0.8,236.5,
23-01-2023 18:00,151.25,39.75,55.75,0.72,256.5,
23-01-2023 19:00,193.75,48.75,60,0.3,171.25,
23-01-2023 20:00,250.25,68.5,63.5,0.3,152.5,
23-01-2023 21:00,277.75,68.25,65.75,0.7,258,
23-01-2023 22:00,289,65.75,68.25,0.75,290.75,
23-01-2023 23:00,164,46,71.5,0.57,284.5,
24-01-2023 00:00,167.5,42.75,73.5,0.33,289,
24-01-2023 01:00,176.75,42.75,78,0.33,233.5,
24-01-2023 02:00,205.75,47,81,0.3,252.75,
24-01-2023 03:00,224.75,52.25,83.75,0.3,278.5,
24-01-2023 04:00,230.75,50.5,85.5,0.3,278,
24-01-2023 05:00,238.5,54.25,87,0.3,278,
24-01-2023 06:00,256,60.5,88.5,0.3,278,
24-01-2023 07:00,273.5,60.75,89.75,0.3,174,
24-01-2023 08:00,332.5,68,85.5,0.32,279.75,
24-01-2023 09:00,385,73.75,66.75,0.57,122.25,
24-01-2023 10:00,359.25,66.25,54,0.62,149.5,
24-01-2023 11:00,225.75,45.25,50.75,1.15,179,
24-01-2023 12:00,201,41.25,48.5,1.23,210,
24-01-2023 13:00,148.25,34,47.75,1.45,243,
24-01-2023 14:00,160,31.25,51.5,1.35,265.25,
24-01-2023 15:00,175,40,48.75,1.58,266.25,
24-01-2023 16:00,148.75,36,53.25,1.18,246.25,
24-01-2023 17:00,154.75,33.25,61.75,0.93,247.75,
24-01-2023 18:00,175.25,37.5,66.75,0.47,226.25,
24-01-2023 19:00,212.5,49.25,66.5,0.38,147.25,
24-01-2023 20:00,248.25,54,67.75,0.38,105.5,
24-01-2023 21:00,266.5,57.25,70.5,0.4,220,
24-01-2023 22:00,250.75,56.75,71.75,0.57,286.5,
24-01-2023 23:00,210,48.5,63.25,0.95,275.25,
25-01-2023 00:00,129.75,34.25,54.75,0.47,215.75,
25-01-2023 01:00,116,30.25,57.25,0.7,223.75,
25-01-2023 02:00,122.5,25.25,58.5,0.65,194.5,
25-01-2023 03:00,123.5,27.75,58,0.55,220.25,
25-01-2023 04:00,130.75,33.5,60,0.55,181,
25-01-2023 05:00,165,37,62,0.88,167.75,
25-01-2023 06:00,182.75,42.5,63.75,0.95,213.5,
25-01-2023 07:00,179.25,43,65.5,0.8,137.75,
25-01-2023 08:00,216.5,46.25,61,0.9,109.5,
25-01-2023 09:00,192.25,37.5,61.75,1.45,74,
25-01-2023 10:00,194.75,34.5,59,1.38,122.5,
25-01-2023 11:00,184.75,29.25,57.25,1.4,129.5,
25-01-2023 12:00,159.75,28.5,53.75,1.65,93,
25-01-2023 13:00,136.75,31.75,50,1.6,95.5,
25-01-2023 14:00,126.25,28.5,50.5,1.25,100,
25-01-2023 15:00,132.25,29.75,53.5,1.3,124.25,
25-01-2023 16:00,135.25,29,56.75,1.38,135,
25-01-2023 17:00,155.25,30,66,1.52,115.5,
25-01-2023 18:00,171.75,33.5,67.25,1.12,98.25,
25-01-2023 19:00,190.75,37.5,72,1.15,92,
25-01-2023 20:00,210.25,42.5,75.25,1.62,94.75,
25-01-2023 21:00,196,35.75,77.5,1.73,85,
25-01-2023 22:00,185.75,39,81.5,1.65,73,
25-01-2023 23:00,181.5,41.75,83.25,1.45,76.25,
26-01-2023 00:00,178.5,41,83.75,1.48,85.75,
26-01-2023 01:00,171.25,39,84.75,1.6,73.25,
26-01-2023 02:00,161.25,32.75,84.25,1.43,82.25,
26-01-2023 03:00,151.5,31.25,86,1.9,80.75,
26-01-2023 04:00,134,30.25,86.25,1.77,84.5,
26-01-2023 05:00,129.25,34.5,87.5,1.5,85.75,
26-01-2023 06:00,152,36.25,89,1.15,83,
26-01-2023 07:00,156.75,37.25,88.5,1.17,82.5,
26-01-2023 08:00,165.25,36.75,86.25,1.65,81,
26-01-2023 09:00,163.25,31.5,86.5,1.77,85.25,
26-01-2023 10:00,124.75,27,86.25,1.52,95,
26-01-2023 11:00,111.5,26,84.5,1.58,92,
26-01-2023 12:00,103.75,23.75,84.75,1.25,103.25,
26-01-2023 13:00,114.5,27,84.5,1.25,100.5,
26-01-2023 14:00,116,29.25,84.5,1.5,77,
26-01-2023 15:00,113.75,27,85.5,1.77,100.5,
26-01-2023 16:00,160.25,28.25,88,2.05,96,
26-01-2023 17:00,152,31.5,89.75,1.95,73.75,
26-01-2023 18:00,135.5,29.75,89.75,1.47,96.25,
26-01-2023 19:00,139.75,30.5,89.75,1.5,104.75,
26-01-2023 20:00,135,33.5,90,1.65,92.5,
26-01-2023 21:00,130.25,29.75,90,1.57,80.5,
26-01-2023 22:00,153.5,32.25,89.75,1.6,71,
26-01-2023 23:00,159.75,34,89.75,1.55,84,
27-01-2023 00:00,164.75,36,90,1.25,83,
27-01-2023 01:00,162.25,32.25,90,1.55,81,
27-01-2023 02:00,153.5,30.75,89.25,2,80.25,
27-01-2023 03:00,138,33.5,90,1.75,84,
27-01-2023 04:00,124,35,90.5,1.77,76.25,
27-01-2023 05:00,126.25,34,91,1.75,76.5,
27-01-2023 06:00,123.5,31.5,90.75,1.55,78.25,
27-01-2023 07:00,128.75,32.5,90,1.3,73.25,
27-01-2023 08:00,147,29.75,89.75,1.7,78.5,
27-01-2023 09:00,139,26,89,1.95,88.5,
27-01-2023 10:00,129,37.75,84.5,1.9,90.25,
27-01-2023 11:00,117,67.25,78.75,1.73,90,
27-01-2023 12:00,119.75,51,77.25,1.45,92.75,
27-01-2023 13:00,127.5,49.25,74.5,1.85,82.75,
27-01-2023 14:00,127.25,38.5,71.75,1.8,86,
27-01-2023 15:00,132.25,46,73.75,1.97,92,
27-01-2023 16:00,136.75,38,76.25,1.9,84.75,
27-01-2023 17:00,139.25,42,79.5,1.95,82.5,
27-01-2023 18:00,142,42,81.5,1.88,87,
27-01-2023 19:00,149,33.25,83.5,1.7,81,
27-01-2023 20:00,154,34.25,86.25,1.7,82.75,
27-01-2023 21:00,160.75,36,87.25,1.4,84.5,
27-01-2023 22:00,161.75,39,88.5,1.45,80.5,
27-01-2023 23:00,155.75,37.25,89.25,1.58,90.25,
28-01-2023 00:00,144,31.5,90,1.52,94.75,
28-01-2023 01:00,127,30.75,91,0.97,95.75,
28-01-2023 02:00,119.75,31.75,91,0.83,88.75,
28-01-2023 03:00,112.25,27.75,89.25,1.08,100.75,
28-01-2023 04:00,99.75,27,89.75,0.78,94.5,
28-01-2023 05:00,94.25,26,89,0.65,113.5,
28-01-2023 06:00,92.75,24.25,89.75,0.53,112.75,
28-01-2023 07:00,107.25,28.5,90.75,0.93,117.5,
28-01-2023 08:00,118,29.25,87.75,1.3,120.75,
28-01-2023 09:00,122.5,27.5,78.75,1.23,123.75,
28-01-2023 10:00,127.25,37.25,69.25,1.6,119.25,
28-01-2023 11:00,120.25,57.5,61.5,2.35,123,
28-01-2023 12:00,99.75,43.25,53.5,1.82,140.75,
28-01-2023 13:00,105.5,42.25,47.75,1.38,167,
28-01-2023 14:00,99.25,43.5,43.25,1.32,173,
28-01-2023 15:00,104.5,35.75,42.5,1.35,170.5,
28-01-2023 16:00,106.5,35.75,42,1.3,162.25,
28-01-2023 17:00,101.5,39.25,43,0.65,146.75,
28-01-2023 18:00,128.25,44.25,49.75,0.5,117,
28-01-2023 19:00,189.75,49.75,60.75,0.67,112.5,
28-01-2023 20:00,186.75,51.5,73.25,1.65,107.25,
28-01-2023 21:00,138,38.5,82,1.82,98.75,
28-01-2023 22:00,118.25,30.75,84.25,1.57,91.5,
28-01-2023 23:00,111.75,31,86.25,1.33,119,
29-01-2023 00:00,107.25,33.5,88,1.25,118.25,
29-01-2023 01:00,109.25,31.75,88,0.9,130.75,
29-01-2023 02:00,117.25,31,86,1.25,139.25,
29-01-2023 03:00,100.5,29,79.25,1.6,137.75,
29-01-2023 04:00,93.75,22.75,78,1.32,136,
29-01-2023 05:00,97,24.5,78.75,0.7,148.75,
29-01-2023 06:00,106.75,31.5,80,0.45,155,
29-01-2023 07:00,133.25,31.75,78.25,0.47,142.5,
29-01-2023 08:00,155,38.5,70,1.1,147,
29-01-2023 09:00,153.75,39.75,59.25,1.93,149.75,
29-01-2023 10:00,121,28.25,52.5,2.23,160,
29-01-2023 11:00,119.5,23.5,45.75,2.25,158.25,
29-01-2023 12:00,143.75,25,41.25,2.45,168.25,
29-01-2023 13:00,162.25,24,36.25,2.15,174.5,
29-01-2023 14:00,118.75,22.25,37,2,180,
29-01-2023 15:00,107.75,24.25,37.75,1.67,183.5,
29-01-2023 16:00,95.75,20.75,38.25,1.27,182.25,
29-01-2023 17:00,103,27.25,43.5,0.85,162.25,
29-01-2023 18:00,136.5,34,50.5,0.38,140.5,
29-01-2023 19:00,197,44.5,54,0.4,121.75,
29-01-2023 20:00,213.5,49.5,55.75,0.3,131.75,
29-01-2023 21:00,232.5,52.75,59.25,0.33,133.75,
29-01-2023 22:00,272.75,58.75,59.25,0.82,137.5,
29-01-2023 23:00,236.5,55.5,60.25,0.75,158.5,
30-01-2023 00:00,150.75,37,63.75,0.5,260,
30-01-2023 01:00,133,31,79.25,0.3,178,
30-01-2023 02:00,138,32,79.5,0.33,168,
30-01-2023 03:00,144,35,81,0.3,142.75,
30-01-2023 04:00,152,36.25,83,0.35,283.75,
30-01-2023 05:00,158.75,37,84.25,0.92,114.25,
30-01-2023 06:00,101.5,27,86,0.88,95.25,
30-01-2023 07:00,90,24.25,87.75,0.82,95.25,
30-01-2023 08:00,114.25,26,86.5,0.82,82.75,
30-01-2023 09:00,138.75,31.25,84.25,1.25,99,
30-01-2023 10:00,134,48,78,1.32,111.75,
30-01-2023 11:00,148.25,74.25,69.75,1.35,116.5,
30-01-2023 12:00,138.25,53.75,67.5,1.75,121.5,
30-01-2023 13:00,113.75,24.25,66.75,1.75,120.25,
30-01-2023 14:00,110.5,20.75,68.5,2.05,90.75,
30-01-2023 15:00,110.75,25.75,68,1.93,90.75,
30-01-2023 16:00,108.5,26,70.5,1.88,86.75,
30-01-2023 17:00,117.75,28.25,75.25,1.83,101.5,
30-01-2023 18:00,137.5,27.25,77,1.6,80.25,
30-01-2023 19:00,159.25,34.25,79.5,1.32,96,
30-01-2023 20:00,180.25,43.25,82,1.25,79.75,
30-01-2023 21:00,194,39.25,81.25,1.85,79.75,
30-01-2023 22:00,185.75,33.5,82.5,2.38,81,
30-01-2023 23:00,181.25,34.75,83.75,1.75,81.5,
31-01-2023 00:00,186,41.5,83,1.5,84.25,
31-01-2023 01:00,177.25,38.75,83.5,1.15,77.5,
31-01-2023 02:00,172.25,43.5,84.25,1,93.5,
31-01-2023 03:00,183.75,41,85.5,1.27,88.25,
31-01-2023 04:00,180.5,37,84.25,1.55,82.25,
31-01-2023 05:00,150.75,33.25,84.75,1.4,106.75,
31-01-2023 06:00,128.25,29,89.75,1.3,111.5,
31-01-2023 07:00,97,23.25,90,1.52,101,
31-01-2023 08:00,92.25,23.25,89,1.77,90.25,
31-01-2023 09:00,97.75,22.5,85,2.08,78.75,
31-01-2023 10:00,104.5,24.75,78.25,2.2,87.5,
31-01-2023 11:00,108.25,19,71,2.17,84.75,
31-01-2023 12:00,108.25,22,66.25,2,109.25,
31-01-2023 13:00,110.25,21.75,63.75,2.3,94.25,
31-01-2023 14:00,97.25,20,61.75,2.05,95.25,
31-01-2023 15:00,98.75,18,64.25,2.27,102.5,
31-01-2023 16:00,92.25,21,65.25,1.83,93.25,
31-01-2023 17:00,94.25,21.5,68,1.52,93.25,
31-01-2023 18:00,101.25,24.25,71.75,1.45,83.75,
31-01-2023 19:00,119.75,29.75,74.5,1.28,70.25,
31-01-2023 20:00,147.75,34,76.75,1.02,95.75,
31-01-2023 21:00,139.75,29.5,77.25,1.55,69.5,
31-01-2023 22:00,96.25,22.5,76.5,1.45,82.5,
31-01-2023 23:00,85,15,79.67,1.53,78.33,
01-02-2023 00:00,74.25,19.5,83,1.5,79,
01-02-2023 01:00,68.25,17.5,82.5,1.38,87.75,
01-02-2023 02:00,65.75,15.75,84,1.35,93.75,
01-02-2023 03:00,60.75,15.25,83,1.12,87.5,
01-02-2023 04:00,50.75,17,81.75,0.85,89.5,
01-02-2023 05:00,59.75,19.5,79.5,1.05,85.75,
01-02-2023 06:00,61.5,16.75,80.25,0.62,84.25,
01-02-2023 07:00,62.5,15.5,80.25,1.2,87.25,
01-02-2023 08:00,68.75,21.75,75.5,1.95,83.75,
01-02-2023 09:00,64.25,19.75,68,2.4,78.75,
01-02-2023 10:00,63.75,25.5,61.25,2,87.5,
01-02-2023 11:00,67.25,23.75,57.5,1.78,99.75,
01-02-2023 12:00,61.75,14.5,49.5,1.6,90,
01-02-2023 13:00,63,13.5,44,1.82,97.5,
01-02-2023 14:00,64.25,7,43.25,1.5,104.75,
01-02-2023 15:00,52,12.5,41.5,1.52,103.75,
01-02-2023 16:00,60,23.75,46.5,2.05,96.5,
01-02-2023 17:00,63.25,34.5,48.75,1.93,96.25,
01-02-2023 18:00,63.5,31.25,50.75,0.7,80.75,
01-02-2023 19:00,104,28,55.25,0.53,89.5,
01-02-2023 20:00,154.75,34.75,59.5,0.35,118.75,
01-02-2023 21:00,176,39.5,64.5,0.32,91.5,
01-02-2023 22:00,185.25,46.5,64.75,0.33,93.5,
01-02-2023 23:00,177.75,44.5,67.5,0.32,95.25,
02-02-2023 00:00,168,41.25,67.75,0.47,67.25,
02-02-2023 01:00,124.75,34.5,69.75,0.32,181,
02-02-2023 02:00,102,29.5,69.75,0.5,88.25,
02-02-2023 03:00,88.75,24,72.5,0.98,99.25,
02-02-2023 04:00,58.5,14,75.75,0.57,114,
02-02-2023 05:00,56.75,19.25,76.75,0.73,104.75,
02-02-2023 06:00,48.75,18.5,77.5,0.45,101.5,
02-02-2023 07:00,64.5,23,73.25,0.5,108.25,
02-02-2023 08:00,99.5,22.75,53.5,1.1,84.75,
02-02-2023 09:00,109.5,21.75,48.75,1.27,103.75,
02-02-2023 10:00,104.25,18.75,35.5,1.67,100.75,
02-02-2023 11:00,80.75,11.25,30.75,1.6,112.25,
02-02-2023 12:00,44.75,9.5,30.5,1.52,108,
02-02-2023 13:00,43.5,12,24.25,1.45,101,
02-02-2023 14:00,33.5,17,24,1.48,107,
02-02-2023 15:00,38.25,21,23.25,1.35,116,
02-02-2023 16:00,50,14.5,28,1.77,99,
02-02-2023 17:00,57.5,13.25,29.75,1.35,90.5,
02-02-2023 18:00,73.75,17.5,34.75,0.6,76,
02-02-2023 19:00,117.25,28.5,40.75,0.67,89.25,
02-02-2023 20:00,135.5,29.25,41.5,0.85,101,
02-02-2023 21:00,110.5,27.5,45.5,1,102.25,
02-02-2023 22:00,96,28.5,49,0.53,102.75,
02-02-2023 23:00,103,26.75,50.25,0.5,104.75,
03-02-2023 00:00,106.75,26.25,56.5,0.33,97,
03-02-2023 01:00,99.75,25.25,62.75,0.3,116,
03-02-2023 02:00,86.5,22.5,68.5,0.3,82,
03-02-2023 03:00,118.25,28.75,70,0.3,104.5,
03-02-2023 04:00,79.5,24.5,70.75,0.3,132.5,
03-02-2023 05:00,66,23.5,68,0.35,59,
03-02-2023 06:00,53.25,23.25,64.25,0.93,97.5,
03-02-2023 07:00,44.25,17,65.5,1.23,99,
03-02-2023 08:00,53,13.75,59.5,1.65,101,
03-02-2023 09:00,57.25,13,50.5,1.95,98,
03-02-2023 10:00,54.5,18.75,46,2.25,116.5,
03-02-2023 11:00,61,35.5,39.25,1.6,104.75,
03-02-2023 12:00,54.75,30,32,1.5,110,
03-02-2023 13:00,45.25,17,26.75,1.05,143.5,
03-02-2023 14:00,46,14.25,25.75,1.02,123.5,
03-02-2023 15:00,48.25,14.25,25.75,1.25,135.25,
03-02-2023 16:00,57.25,12.5,28.5,1.45,144.5,
03-02-2023 17:00,63.5,13.75,31.5,1.17,89.25,
03-02-2023 18:00,80.25,17.75,40.25,0.48,98.25,
03-02-2023 19:00,158.75,36.75,50.25,0.3,182.25,
03-02-2023 20:00,227.25,50,58.25,0.3,128,
03-02-2023 21:00,227.75,50,63,0.3,113.75,
03-02-2023 22:00,294.5,65.75,68.25,0.3,93.5,
03-02-2023 23:00,410.75,85.5,72,0.3,94,
04-02-2023 00:00,363.5,79,74,0.3,94,
04-02-2023 01:00,263,64.5,75.5,0.3,132.25,
04-02-2023 02:00,251.5,66.75,78,0.3,180,
04-02-2023 03:00,261.75,67,77,0.3,232.75,
04-02-2023 04:00,224,57.25,79.5,0.3,193.25,
04-02-2023 05:00,187,46.25,78.25,0.3,125.25,
04-02-2023 06:00,166.5,46,80,0.3,129.5,
04-02-2023 07:00,189,46.75,78.5,0.3,142,
04-02-2023 08:00,232.5,54,49.5,0.32,116.75,
04-02-2023 09:00,152.75,39,34.5,0.85,123,
04-02-2023 10:00,79.5,27,29.75,1.02,125.75,
04-02-2023 11:00,50,17,27.75,1.02,152.5,
04-02-2023 12:00,49,15,26.75,1.12,116.5,
04-02-2023 13:00,58.75,17.75,26.5,1.27,142.25,
04-02-2023 14:00,70.25,16.25,30,1.98,111.75,
04-02-2023 15:00,67.75,17.25,31,1.62,125.5,
04-02-2023 16:00,56.75,25.75,30.75,1.35,118.25,
04-02-2023 17:00,56.25,20.75,32.75,1,129.5,
04-02-2023 18:00,81,21.5,40.5,0.35,83.25,
04-02-2023 19:00,152.25,40.5,48.75,0.3,52,
04-02-2023 20:00,231.5,57.5,52.75,0.3,64.75,
04-02-2023 21:00,234.75,57.75,56.25,0.3,122,
04-02-2023 22:00,220,51,59,0.33,132,
04-02-2023 23:00,200.5,49.5,66,0.3,158.5,
05-02-2023 00:00,305.5,69.25,72.75,0.3,169.25,
05-02-2023 01:00,249.25,60.25,76.5,0.3,173,
05-02-2023 02:00,234.5,58.5,78.75,0.3,173,
05-02-2023 03:00,253.75,61,82.25,0.3,173,
05-02-2023 04:00,243,60,83,0.3,173,
05-02-2023 05:00,194.25,49.25,83.75,0.3,156.5,
05-02-2023 06:00,218.5,53.25,83.75,0.3,156,
05-02-2023 07:00,242,56,82.25,0.3,178.75,
05-02-2023 08:00,304.25,61,53.5,0.32,138,
05-02-2023 09:00,224,51.5,37.25,0.6,117.75,
05-02-2023 10:00,89.25,28.25,29.25,0.5,160.25,
05-02-2023 11:00,60.75,16.75,25,0.9,112.25,
05-02-2023 12:00,52.5,16,22,1.12,115.5,
05-02-2023 13:00,43.25,14.75,18.25,1.27,118.5,
05-02-2023 14:00,30.75,11.25,17.5,1.35,111.75,
05-02-2023 15:00,36.75,11.25,25.5,1.62,97,
05-02-2023 16:00,39.25,10.5,25.5,1.38,96.5,
05-02-2023 17:00,44.5,15,28,1.08,72.75,
05-02-2023 18:00,71.25,16.5,33.5,0.57,61.75,
05-02-2023 19:00,127,26.25,41.5,0.32,128,
05-02-2023 20:00,182,42.5,49,0.3,116,
05-02-2023 21:00,194,42.5,52.25,0.3,115.75,
05-02-2023 22:00,154.5,36.25,51,0.33,133.5,
05-02-2023 23:00,114.75,30.5,54,0.3,127.75,
06-02-2023 00:00,111.5,28.5,54.25,0.3,128,
06-02-2023 01:00,117.25,27,52,0.3,152.5,
06-02-2023 02:00,109.5,27.75,61.25,0.3,182.25,
06-02-2023 03:00,125,31,62.5,0.3,135.75,
06-02-2023 04:00,113.5,33.5,59.75,0.35,150.25,
06-02-2023 05:00,109.75,31.25,52.5,0.35,149,
06-02-2023 06:00,98.25,29.25,56,0.3,152.5,
06-02-2023 07:00,126.75,31.25,62.25,0.3,136.75,
06-02-2023 08:00,173.25,35.5,48.25,0.3,124.25,
06-02-2023 09:00,162,35,35.75,0.75,143.5,
06-02-2023 10:00,120.75,26.75,30.5,1.4,153.25,
06-02-2023 11:00,73.25,19.75,28,0.93,203.5,
06-02-2023 12:00,58,17.5,26,0.9,226,
06-02-2023 13:00,58.5,15,26.75,1.47,254.75,
06-02-2023 14:00,70,22,28,1.52,255,
06-02-2023 15:00,72,23.25,29.25,1.62,248.75,
06-02-2023 16:00,70,19.25,29.25,1.5,259.75,
06-02-2023 17:00,80.5,27.25,33.75,0.98,269,
06-02-2023 18:00,109.25,38,37.75,0.45,311.5,
06-02-2023 19:00,157.75,36.5,45,0.3,347.75,
06-02-2023 20:00,280.75,58,54,0.3,351,
06-02-2023 21:00,393.25,84.75,59.75,0.3,351,
06-02-2023 22:00,435.5,94.75,63.75,0.3,351,
06-02-2023 23:00,484.5,105.75,69.25,0.3,351,
07-02-2023 00:00,503.5,113.25,69.75,0.3,351,
07-02-2023 01:00,349,84.5,71.75,0.35,252.5,
07-02-2023 02:00,342.25,84.75,71.25,0.3,196.25,
07-02-2023 03:00,284.75,71,69.5,0.3,274.25,
07-02-2023 04:00,154.75,38.75,62.75,0.3,285.75,
07-02-2023 05:00,99.25,30.25,65,0.3,271.75,
07-02-2023 06:00,97.25,24.5,66.25,0.33,285,
07-02-2023 07:00,105.75,24.75,67.75,0.3,237.25,
07-02-2023 08:00,140,32.25,56,0.8,105.25,
07-02-2023 09:00,161,34,49.25,1.75,89.5,
07-02-2023 10:00,122,26,48,2.18,77.25,
07-02-2023 11:00,111.75,42,43.75,1.5,120.5,
07-02-2023 12:00,102.75,28.75,36.25,1.4,115.25,
07-02-2023 13:00,84.75,35.5,35,1.52,111.5,
07-02-2023 14:00,78.5,38,33.25,1.3,166.75,
07-02-2023 15:00,78.25,31,32.5,1.25,186.75,
07-02-2023 16:00,74.75,27.75,35.25,1.12,170,
07-02-2023 17:00,79,25.75,38,1.35,198.25,
07-02-2023 18:00,87.75,23.75,44.75,0.48,291.25,
07-02-2023 19:00,154,34.75,50.75,0.32,285.5,
07-02-2023 20:00,256.25,54.75,51.75,0.47,113.5,
07-02-2023 21:00,254.5,57.5,50.25,0.53,191.25,
07-02-2023 22:00,161,40,51.25,0.38,100.5,
07-02-2023 23:00,146.25,36.5,54,0.3,100.25,
08-02-2023 00:00,143.25,34.25,50.25,0.53,87.5,
08-02-2023 01:00,121.5,29,46,0.72,96,
08-02-2023 02:00,84.75,19.5,46.75,0.78,88.75,
08-02-2023 03:00,67.75,17.5,44.75,0.62,102.5,
08-02-2023 04:00,65.25,17.75,45.75,0.72,111.75,
08-02-2023 05:00,70.25,23,48.75,0.65,108.75,
08-02-2023 06:00,77.25,22.75,51.25,0.62,107,
08-02-2023 07:00,87.75,22.25,49.5,0.68,101.75,
08-02-2023 08:00,94.75,23.25,35.5,1.15,94.75,
08-02-2023 09:00,103.5,23.75,26.25,1.75,89,
08-02-2023 10:00,85.5,23.75,28.5,1.75,98,
08-02-2023 11:00,82,24.25,29.25,1.8,94.5,
08-02-2023 12:00,83.25,18.5,24.75,1.73,94.75,
08-02-2023 13:00,73.75,15.5,24,1.48,107.75,
08-02-2023 14:00,62,13.25,22.25,1.28,115.75,
08-02-2023 15:00,63,17.5,21.5,1.38,149.25,
08-02-2023 16:00,57.75,11.5,26,1.52,109,
08-02-2023 17:00,59.25,17.75,27.25,1.05,120.75,
08-02-2023 18:00,72.75,24.75,36,0.33,77.5,
08-02-2023 19:00,148.25,35.25,44.5,0.3,149.25,
08-02-2023 20:00,257.75,57,50.5,0.33,216.75,
08-02-2023 21:00,334,75.25,56,0.3,164.5,
08-02-2023 22:00,351,76.75,61.25,0.3,153.5,
08-02-2023 23:00,369.75,77.25,63.25,0.3,147,
09-02-2023 00:00,314.75,70.5,59.5,0.3,156,
09-02-2023 01:00,282.25,66.25,69,0.3,147.25,
